file,token,time,sequence,sample,amplitude
01-breathy,2,0.2967764184658281,2,0.8146006032555422,0.03221458761709748
01-breathy,2,0.2967764184658281,2,0.8372283977904184,0.10342317247250032
01-breathy,2,0.2967764184658281,2,0.8598561923252945,0.1044112975115205
01-breathy,2,0.2967764184658281,2,0.8824839868601707,0.12877113366893456
01-breathy,2,0.2967764184658281,2,0.9051117813950469,0.10919071404409296
01-breathy,2,0.2967764184658281,2,0.9277395759299231,0.15685807663004053
01-breathy,2,0.2967764184658281,2,0.9503673704647992,0.25458680920531845
01-breathy,2,0.2967764184658281,2,0.9729951649996754,0.318781563229364
01-breathy,2,0.2967764184658281,2,0.9956229595345516,0.32729684307952295
01-breathy,2,0.39698829252408496,3,0,0.3300654835942034
01-breathy,2,0.39698829252408496,3,0.02262261193271265,0.3574222536876588
01-breathy,2,0.39698829252408496,3,0.0452452238654253,0.4069871341377181
01-breathy,2,0.39698829252408496,3,0.06786783579813795,0.3811744119541637
01-breathy,2,0.39698829252408496,3,0.0904904477308506,0.3820778545364887
01-breathy,2,0.39698829252408496,3,0.11311305966356325,0.38381656169038963
01-breathy,2,0.39698829252408496,3,0.1357356715962759,0.32466444406077916
01-breathy,2,0.39698829252408496,3,0.15835828352898854,0.3700804003872788
01-breathy,2,0.39698829252408496,3,0.1809808954617012,0.388407337372729
01-breathy,2,0.39698829252408496,3,0.20360350739441385,0.3881170390479843
01-breathy,2,0.39698829252408496,3,0.2262261193271265,0.3944665066896088
01-breathy,2,0.39698829252408496,3,0.24884873125983914,0.35562724034233384
01-breathy,2,0.39698829252408496,3,0.2714713431925518,0.38254467764945504
01-breathy,2,0.39698829252408496,3,0.29409395512526443,0.38505757363316967
01-breathy,2,0.39698829252408496,3,0.31671656705797707,0.3765699866751079
01-breathy,2,0.39698829252408496,3,0.33933917899068977,0.34109374247161645
01-breathy,2,0.39698829252408496,3,0.3619617909234024,0.3619662191867448
01-breathy,2,0.39698829252408496,3,0.38458440285611506,0.38465733986196177
01-breathy,2,0.39698829252408496,3,0.4072070147888277,0.39074483435493806
01-breathy,2,0.39698829252408496,3,0.42982962672154035,0.43579756970718325
01-breathy,2,0.39698829252408496,3,0.452452238654253,0.3677767198331525
01-breathy,2,0.39698829252408496,3,0.47507485058696564,0.9740666400229918
01-breathy,2,0.39698829252408496,3,0.4976974625196783,0.9441461610300838
01-breathy,2,0.39698829252408496,3,0.5203200744523909,0.8276361391077399
01-breathy,2,0.39698829252408496,3,0.5429426863851036,0.7107642722341414
01-breathy,2,0.39698829252408496,3,0.5655652983178162,0.5437742288418115
01-breathy,2,0.39698829252408496,3,0.5881879102505289,0.4223837144113479
01-breathy,2,0.39698829252408496,3,0.6108105221832415,0.33794565192750686
01-breathy,2,0.39698829252408496,3,0.6334331341159541,0.20093984588107372
01-breathy,2,0.39698829252408496,3,0.6560557460486669,0.21733122300773974
01-breathy,2,0.39698829252408496,3,0.6786783579813795,0.18145094674986104
01-breathy,2,0.39698829252408496,3,0.7013009699140926,0.14968280903450915
01-breathy,2,0.39698829252408496,3,0.7239235818468053,0.1293023327813826
01-breathy,2,0.39698829252408496,3,0.7465461937795179,0.09973840258769419
01-breathy,2,0.39698829252408496,3,0.7691688057122306,0.08234255887753529
01-breathy,2,0.39698829252408496,3,0.7917914176449432,0.014022616521279193
01-breathy,2,0.39698829252408496,3,0.814414029577656,0.012597399359202704
01-breathy,2,0.39698829252408496,3,0.8370366415103686,0.015818450441362795
01-breathy,2,0.39698829252408496,3,0.8596592534430813,0.09504184386059887
01-breathy,2,0.39698829252408496,3,0.8822818653757939,0.09548459635490718
01-breathy,2,0.39698829252408496,3,0.9049044773085065,0.07700084480475182
01-breathy,2,0.39698829252408496,3,0.9275270892412192,0.1792724146165818
01-breathy,2,0.39698829252408496,3,0.9501497011739318,0.21315449571914946
01-breathy,2,0.39698829252408496,3,0.9727723131066445,0.272971011550078
01-breathy,2,0.39698829252408496,3,0.9953949250393571,0.3101469576745749
01-breathy,2,0.4972231240673948,4,0,0.3565140192326061
01-breathy,2,0.4972231240673948,4,0.02214564220844978,0.37906197673286296
01-breathy,2,0.4972231240673948,4,0.04429128441689956,0.4163941505389478
01-breathy,2,0.4972231240673948,4,0.06643692662534934,0.4007405392223889
01-breathy,2,0.4972231240673948,4,0.08858256883379911,0.40747569983729187
01-breathy,2,0.4972231240673948,4,0.11072821104224889,0.4141672955057354
01-breathy,2,0.4972231240673948,4,0.13287385325069867,0.49390781493277824
01-breathy,2,0.4972231240673948,4,0.15501949545914845,0.41493547919226903
01-breathy,2,0.4972231240673948,4,0.17716513766759823,0.4161275018103418
01-breathy,2,0.4972231240673948,4,0.199310779876048,0.41399552470381024
01-breathy,2,0.4972231240673948,4,0.22145642208449778,0.44090321129713383
01-breathy,2,0.4972231240673948,4,0.24360206429294756,0.4196692662893295
01-breathy,2,0.4972231240673948,4,0.26574770650139734,0.42083924669691347
01-breathy,2,0.4972231240673948,4,0.2878933487098471,0.42253095374747907
01-breathy,2,0.4972231240673948,4,0.3100389909182969,0.40351579657925085
01-breathy,2,0.4972231240673948,4,0.3321846331267467,0.421572241734011
01-breathy,2,0.4972231240673948,4,0.35433027533519645,0.41458459809249837
01-breathy,2,0.4972231240673948,4,0.37647591754364623,0.4172997897739932
01-breathy,2,0.4972231240673948,4,0.398621559752096,0.4287107223586216
01-breathy,2,0.4972231240673948,4,0.4207672019605458,0.46825258250708457
01-breathy,2,0.4972231240673948,4,0.44291284416899557,0.39358676711648294
01-breathy,2,0.4972231240673948,4,0.46505848637744535,0.8627163154440293
01-breathy,2,0.4972231240673948,4,0.4872041285858951,0.9783669476465194
01-breathy,2,0.4972231240673948,4,0.5093497707943448,0.8900716122354219
01-breathy,2,0.4972231240673948,4,0.5314954130027947,0.7429007086716131
01-breathy,2,0.4972231240673948,4,0.5536410552112444,0.5918512785641215
01-breathy,2,0.4972231240673948,4,0.5757866974196942,0.47900492828132485
01-breathy,2,0.4972231240673948,4,0.597932339628144,0.37710822415719786
01-breathy,2,0.4972231240673948,4,0.6200779818365938,0.3602788793397157
01-breathy,2,0.4972231240673948,4,0.6422236240450435,0.23767325639414333
01-breathy,2,0.4972231240673948,4,0.6643692662534934,0.2108553733874266
01-breathy,2,0.4972231240673948,4,0.6865149084619431,0.1702394060906947
01-breathy,2,0.4972231240673948,4,0.7086605506703929,0.149336269004439
01-breathy,2,0.4972231240673948,4,0.7308061928788426,0.12441451442262468
01-breathy,2,0.4972231240673948,4,0.7529518350872925,0.1109061767986125
01-breathy,2,0.4972231240673948,4,0.7750974772957422,0.061067425488529205
01-breathy,2,0.4972231240673948,4,0.797243119504192,0.05688392302587228
01-breathy,2,0.4972231240673948,4,0.8193887617126417,0.09720697783364485
01-breathy,2,0.4972231240673948,4,0.8415344039210916,0.11114854432734945
01-breathy,2,0.4972231240673948,4,0.8636800461295413,0.13581401919313837
01-breathy,2,0.4972231240673948,4,0.8858256883379911,0.16217232740161838
01-breathy,2,0.4972231240673948,4,0.9079713305464409,0.07555879156921824
01-breathy,2,0.4972231240673948,4,0.9301169727548907,0.18166261627523997
01-breathy,2,0.4972231240673948,4,0.9522626149633404,0.25859357680042394
01-breathy,2,0.4972231240673948,4,0.9744082571717902,0.3342401407119625
01-breathy,2,0.4972231240673948,4,0.99655389938024,0.34991724534261964
01-breathy,2,0.5996167993016094,5,0,0.3866378603461432
01-breathy,2,0.5996167993016094,5,0.022728002921072722,0.3866402585694744
01-breathy,2,0.5996167993016094,5,0.045456005842145444,0.3914855118574603
01-breathy,2,0.5996167993016094,5,0.06818400876321817,0.40879310047315925
01-breathy,2,0.5996167993016094,5,0.09091201168429089,0.413990741260774
01-breathy,2,0.5996167993016094,5,0.11364001460536362,0.38521676433757124
01-breathy,2,0.5996167993016094,5,0.13636801752643635,0.39816986998055237
01-breathy,2,0.5996167993016094,5,0.15909602044750906,0.42598750150382153
01-breathy,2,0.5996167993016094,5,0.18182402336858178,0.42794926050853743
01-breathy,2,0.5996167993016094,5,0.20455202628965452,0.5336009374259174
01-breathy,2,0.5996167993016094,5,0.22728002921072724,0.39865972586805754
01-breathy,2,0.5996167993016094,5,0.25000803213179995,0.4207152982233152
01-breathy,2,0.5996167993016094,5,0.2727360350528727,0.4322771265592426
01-breathy,2,0.5996167993016094,5,0.2954640379739454,0.4367448216388888
01-breathy,2,0.5996167993016094,5,0.3181920408950181,0.43157427993557773
01-breathy,2,0.5996167993016094,5,0.34092004381609087,0.42262937130846806
01-breathy,2,0.5996167993016094,5,0.36364804673716355,0.40974225777521545
01-breathy,2,0.5996167993016094,5,0.3863760496582363,0.42184080735019963
01-breathy,2,0.5996167993016094,5,0.40910405257930904,0.4715111362291917
01-breathy,2,0.5996167993016094,5,0.43183205550038173,0.4029664601720339
01-breathy,2,0.5996167993016094,5,0.45456005842145447,0.6836680417582538
01-breathy,2,0.5996167993016094,5,0.4772880613425272,0.9618414120183988
01-breathy,2,0.5996167993016094,5,0.5000160642635999,0.9089844376877152
01-breathy,2,0.5996167993016094,5,0.5227440671846726,0.7644777211728208
01-breathy,2,0.5996167993016094,5,0.5454720701057454,0.6170545889276257
01-breathy,2,0.5996167993016094,5,0.5682000730268181,0.4950941580828899
01-breathy,2,0.5996167993016094,5,0.5909280759478908,0.39936381455711845
01-breathy,2,0.5996167993016094,5,0.6136560788689636,0.29947798988233226
01-breathy,2,0.5996167993016094,5,0.6363840817900362,0.25557806612868306
01-breathy,2,0.5996167993016094,5,0.6591120847111089,0.2132472547821093
01-breathy,2,0.5996167993016094,5,0.6818400876321817,0.19971015203806738
01-breathy,2,0.5996167993016094,5,0.7045680905532544,0.20658357373094477
01-breathy,2,0.5996167993016094,5,0.7272960934743271,0.13872356586273538
01-breathy,2,0.5996167993016094,5,0.7500240963953999,0.1409857686492831
01-breathy,2,0.5996167993016094,5,0.7727520993164726,0.10480076778646435
01-breathy,2,0.5996167993016094,5,0.7954801022375453,0.0656794475742603
01-breathy,2,0.5996167993016094,5,0.8182081051586181,0.09269983495773791
01-breathy,2,0.5996167993016094,5,0.8409361080796908,0.10968854175217138
01-breathy,2,0.5996167993016094,5,0.8636641110007635,0.13456652524136067
01-breathy,2,0.5996167993016094,5,0.8863921139218363,0.10212013848281558
01-breathy,2,0.5996167993016094,5,0.9091201168429089,0.10287248465425754
01-breathy,2,0.5996167993016094,5,0.9318481197639816,0.2602218633296301
01-breathy,2,0.5996167993016094,5,0.9545761226850544,0.3044440690166485
01-breathy,2,0.5996167993016094,5,0.9773041256061271,0.3403229617696652
01-breathy,2,0.6993868364676419,6,0,0.3554328348374427
01-breathy,2,0.6993868364676419,6,0.02242040012283826,0.3507803317911031
01-breathy,2,0.6993868364676419,6,0.04484080024567652,0.3805241206467766
01-breathy,2,0.6993868364676419,6,0.06726120036851478,0.38509953949284187
01-breathy,2,0.6993868364676419,6,0.08968160049135304,0.38721127367740804
01-breathy,2,0.6993868364676419,6,0.1121020006141913,0.4631904696736597
01-breathy,2,0.6993868364676419,6,0.13452240073702956,0.39116110772056006
01-breathy,2,0.6993868364676419,6,0.1569428008598678,0.3947743232196555
01-breathy,2,0.6993868364676419,6,0.17936320098270608,0.39604524313531486
01-breathy,2,0.6993868364676419,6,0.20178360110554433,0.4096534481215861
01-breathy,2,0.6993868364676419,6,0.2242040012283826,0.3902816331406577
01-breathy,2,0.6993868364676419,6,0.24662440135122085,0.39859728842417685
01-breathy,2,0.6993868364676419,6,0.2690448014740591,0.41168627159254495
01-breathy,2,0.6993868364676419,6,0.29146520159689737,0.4432912347621952
01-breathy,2,0.6993868364676419,6,0.3138856017197356,0.4158812679193008
01-breathy,2,0.6993868364676419,6,0.33630600184257387,0.41089713961758645
01-breathy,2,0.6993868364676419,6,0.35872640196541217,0.4094916304837674
01-breathy,2,0.6993868364676419,6,0.3811468020882504,0.39743181504101943
01-breathy,2,0.6993868364676419,6,0.40356720221108866,0.40022056967887637
01-breathy,2,0.6993868364676419,6,0.4259876023339269,0.4098965178773074
01-breathy,2,0.6993868364676419,6,0.4484080024567652,0.38179337630677684
01-breathy,2,0.6993868364676419,6,0.47082840257960346,0.40131562150675926
01-breathy,2,0.6993868364676419,6,0.4932488027024417,0.9384404496533219
01-breathy,2,0.6993868364676419,6,0.51566920282528,0.8537142485160019
01-breathy,2,0.6993868364676419,6,0.5380896029481183,0.742020125373835
01-breathy,2,0.6993868364676419,6,0.5605100030709564,0.5895682604170427
01-breathy,2,0.6993868364676419,6,0.5829304031937947,0.46292179263794425
01-breathy,2,0.6993868364676419,6,0.605350803316633,0.42600744049658007
01-breathy,2,0.6993868364676419,6,0.6277712034394712,0.2957957969970551
01-breathy,2,0.6993868364676419,6,0.6501916035623095,0.255075018102889
01-breathy,2,0.6993868364676419,6,0.6726120036851477,0.19869919367178102
01-breathy,2,0.6993868364676419,6,0.695032403807986,0.17254696252004192
01-breathy,2,0.6993868364676419,6,0.7174528039308243,0.15070569208758755
01-breathy,2,0.6993868364676419,6,0.7398732040536625,0.1282335675205911
01-breathy,2,0.6993868364676419,6,0.7622936041765008,0.11622506768100317
01-breathy,2,0.6993868364676419,6,0.7847140042993391,0.0912931803409983
01-breathy,2,0.6993868364676419,6,0.8071344044221773,0.03402229681064981
01-breathy,2,0.6993868364676419,6,0.8295548045450156,0.0549040032863518
01-breathy,2,0.6993868364676419,6,0.8519752046678538,0.10288478113959064
01-breathy,2,0.6993868364676419,6,0.8743956047906921,0.1253911198999485
01-breathy,2,0.6993868364676419,6,0.8968160049135304,0.10227580957620483
01-breathy,2,0.6993868364676419,6,0.9192364050363686,0.164381664115891
01-breathy,2,0.6993868364676419,6,0.9416568051592069,0.20214644848812374
01-breathy,2,0.6993868364676419,6,0.9640772052820452,0.2804692503153098
01-breathy,2,0.6993868364676419,6,0.9864976054048834,0.30359763330210643
01-breathy,4,0.124624934069955,0,0,0.2848448170250497
01-breathy,4,0.124624934069955,0,0.0226867713872275,0.29578991994241943
01-breathy,4,0.124624934069955,0,0.045373542774455,0.30085406662722447
01-breathy,4,0.124624934069955,0,0.06806031416168251,0.30187769470612946
01-breathy,4,0.124624934069955,0,0.09074708554891,0.3110206392567144
01-breathy,4,0.124624934069955,0,0.11343385693613751,0.2863615385137808
01-breathy,4,0.124624934069955,0,0.13612062832336502,0.31546085505411753
01-breathy,4,0.124624934069955,0,0.15880739971059252,0.33662259935066
01-breathy,4,0.124624934069955,0,0.18149417109782,0.32120390546848965
01-breathy,4,0.124624934069955,0,0.20418094248504753,0.31712574861010867
01-breathy,4,0.124624934069955,0,0.22686771387227503,0.32573257341195166
01-breathy,4,0.124624934069955,0,0.24955448525950252,0.3330293819829049
01-breathy,4,0.124624934069955,0,0.27224125664673005,0.327654339998119
01-breathy,4,0.124624934069955,0,0.2949280280339575,0.3492323907611169
01-breathy,4,0.124624934069955,0,0.31761479942118503,0.3222145325186984
01-breathy,4,0.124624934069955,0,0.34030157080841256,0.33335520743480834
01-breathy,4,0.124624934069955,0,0.36298834219564,0.33924918852087665
01-breathy,4,0.124624934069955,0,0.38567511358286755,0.3340355469361513
01-breathy,4,0.124624934069955,0,0.40836188497009507,0.2895368642487524
01-breathy,4,0.124624934069955,0,0.43104865635732253,0.34624267482642945
01-breathy,4,0.124624934069955,0,0.45373542774455006,0.9996979806331368
01-breathy,4,0.124624934069955,0,0.4764221991317775,0.8127066705451271
